episode,reward,training_reward,steps,success,epsilon
1687,5.8,6.010000000000001,20,1,0.03
1688,5.82,6.120000000000001,18,1,0.03
1689,5.8100000000000005,6.08,19,1,0.03
1690,5.86,6.010000000000001,14,1,0.03
1691,5.8,6.010000000000001,20,1,0.03
1692,5.35,5.5600000000000005,15,1,0.03
1693,5.83,6.1000000000000005,17,1,0.03
1694,5.74,6.07,26,1,0.03
1695,5.8,6.010000000000001,20,1,0.03
1696,5.82,6.120000000000001,18,1,0.03
1697,5.83,6.07,17,1,0.03
1698,5.8,6.1000000000000005,20,1,0.03
1699,5.35,5.5600000000000005,15,1,0.03
1700,5.85,6.0600000000000005,15,1,0.03
1701,5.9,6.050000000000001,10,1,0.03
1702,5.62,5.83,18,1,0.03
1703,5.76,6.15,24,1,0.03
1704,5.83,6.07,17,1,0.03
1705,5.3100000000000005,5.5200000000000005,19,1,0.03
1706,5.6,5.840000000000001,20,1,0.03
1707,5.8,6.040000000000001,20,1,0.03
1708,5.78,6.17,22,1,0.03
1709,5.74,6.07,26,1,0.03
1710,5.57,5.960000000000001,23,1,0.03
1711,5.78,6.17,22,1,0.03
1712,5.35,5.5600000000000005,15,1,0.03
1713,5.86,6.010000000000001,14,1,0.03
1714,5.8,6.010000000000001,20,1,0.03
1715,5.82,6.03,18,1,0.03
1716,5.76,6.090000000000001,24,1,0.03
1717,5.83,6.07,17,1,0.03
1718,5.35,5.5600000000000005,15,1,0.03
1719,5.9,6.050000000000001,10,1,0.03
1720,5.76,6.090000000000001,24,1,0.03
1721,5.86,6.010000000000001,14,1,0.03
1722,5.7700000000000005,6.010000000000001,23,1,0.03
1723,5.8100000000000005,6.0200000000000005,19,1,0.03
1724,5.82,6.0600000000000005,18,1,0.03
1725,5.85,6.0600000000000005,15,1,0.03
1726,5.82,6.0600000000000005,18,1,0.03
1727,5.78,6.17,22,1,0.03
1728,5.83,6.07,17,1,0.03
1729,5.85,6.0600000000000005,15,1,0.03
1730,5.85,6.0600000000000005,15,1,0.03
1731,5.86,6.010000000000001,14,1,0.03
1732,5.3100000000000005,5.5200000000000005,19,1,0.03
1733,5.83,6.07,17,1,0.03
1734,5.83,6.1000000000000005,17,1,0.03
1735,5.85,6.0600000000000005,15,1,0.03
1736,5.78,6.0200000000000005,22,1,0.03
1737,5.78,5.99,22,1,0.03
1738,5.82,6.03,18,1,0.03
1739,5.85,6.0600000000000005,15,1,0.03
1740,5.86,6.010000000000001,14,1,0.03
1741,5.85,6.0600000000000005,15,1,0.03
1742,5.35,5.5600000000000005,15,1,0.03
1743,5.83,6.040000000000001,17,1,0.03
1744,5.85,6.0600000000000005,15,1,0.03
1745,5.82,6.0600000000000005,18,1,0.03
1746,5.69,5.840000000000001,11,1,0.03
1747,5.83,6.040000000000001,17,1,0.03
1748,5.74,6.07,26,1,0.03
1749,5.85,6.0600000000000005,15,1,0.03
1750,5.83,6.040000000000001,17,1,0.03
1751,5.8100000000000005,6.08,19,1,0.03
1752,5.35,5.5600000000000005,15,1,0.03
1753,5.35,5.5600000000000005,15,1,0.03
1754,5.79,6.0600000000000005,21,1,0.03
1755,5.82,6.03,18,1,0.03
1756,5.82,6.0600000000000005,18,1,0.03
1757,5.84,5.99,16,1,0.03
1758,5.8,6.1000000000000005,20,1,0.03
1759,5.8,6.040000000000001,20,1,0.03
1760,5.9,6.050000000000001,10,1,0.03
1761,5.88,6.03,12,1,0.03
1762,5.83,6.07,17,1,0.03
1763,5.82,6.120000000000001,18,1,0.03
1764,5.82,6.120000000000001,18,1,0.03
1765,5.62,5.86,18,1,0.03
1766,5.55,5.880000000000001,25,1,0.03
1767,5.86,6.010000000000001,14,1,0.03
1768,5.61,5.8500000000000005,19,1,0.03
1769,5.76,6.090000000000001,24,1,0.03
1770,5.86,6.010000000000001,14,1,0.03
1771,5.59,5.83,21,1,0.03
1772,5.74,6.07,26,1,0.03
1773,5.82,5.970000000000001,18,1,0.03
1774,5.83,6.1000000000000005,17,1,0.03
1775,5.35,5.5600000000000005,15,1,0.03
1776,5.85,6.0600000000000005,15,1,0.03
1777,5.8,6.010000000000001,20,1,0.03
1778,5.86,6.010000000000001,14,1,0.03
1779,5.8,6.1000000000000005,20,1,0.03
1780,5.9,6.050000000000001,10,1,0.03
1781,5.82,6.0600000000000005,18,1,0.03
1782,5.76,6.090000000000001,24,1,0.03
1783,5.83,6.1000000000000005,17,1,0.03
1784,5.82,6.0600000000000005,18,1,0.03
1785,5.35,5.5600000000000005,15,1,0.03
1786,5.9,6.050000000000001,10,1,0.03
1787,5.61,5.91,19,1,0.03
1788,5.61,5.91,19,1,0.03
1789,5.86,6.010000000000001,14,1,0.03
1790,5.86,6.010000000000001,14,1,0.03
1791,5.83,6.040000000000001,17,1,0.03
1792,5.78,6.17,22,1,0.03
1793,5.84,5.99,16,1,0.03
1794,5.86,6.010000000000001,14,1,0.03
1795,5.83,6.1000000000000005,17,1,0.03
1796,5.83,6.1000000000000005,17,1,0.03
1797,5.35,5.5600000000000005,15,1,0.03
1798,5.78,6.17,22,1,0.03
1799,5.9,6.050000000000001,10,1,0.03
1800,5.86,6.010000000000001,14,1,0.03
1801,5.74,6.07,26,1,0.03
1802,5.9,6.050000000000001,10,1,0.03
1803,5.35,5.5600000000000005,15,1,0.03
1804,5.83,6.1000000000000005,17,1,0.03
1805,5.86,6.010000000000001,14,1,0.03
1806,5.82,6.120000000000001,18,1,0.03
1807,5.82,6.120000000000001,18,1,0.03
1808,5.62,5.83,18,1,0.03
1809,5.61,5.91,19,1,0.03
1810,5.82,6.03,18,1,0.03
1811,5.82,6.03,18,1,0.03
1812,5.9,6.050000000000001,10,1,0.03
1813,5.74,6.07,26,1,0.03
1814,5.12,5.330000000000001,18,1,0.03
1815,5.82,6.120000000000001,18,1,0.03
1816,5.83,6.1000000000000005,17,1,0.03
1817,5.76,6.090000000000001,24,1,0.03
1818,5.86,6.010000000000001,14,1,0.03
1819,5.83,6.1000000000000005,17,1,0.03
1820,5.78,6.0200000000000005,22,1,0.03
1821,5.82,5.970000000000001,18,1,0.03
1822,5.82,6.120000000000001,18,1,0.03
1823,5.85,6.0600000000000005,15,1,0.03
1824,5.83,6.040000000000001,17,1,0.03
1825,5.76,6.090000000000001,24,1,0.03
1826,5.78,6.17,22,1,0.03
1827,5.83,6.07,17,1,0.03
1828,5.9,6.050000000000001,10,1,0.03
1829,5.85,6.0600000000000005,15,1,0.03
1830,5.74,6.07,26,1,0.03
1831,5.8,6.1000000000000005,20,1,0.03
1832,5.35,5.5600000000000005,15,1,0.03
1833,5.74,6.07,26,1,0.03
1834,5.83,6.1000000000000005,17,1,0.03
1835,5.84,5.99,16,1,0.03
1836,5.65,5.800000000000001,15,1,0.03
1837,5.84,5.99,16,1,0.03
1838,5.83,6.040000000000001,17,1,0.03
1839,5.83,6.040000000000001,17,1,0.03
1840,5.86,6.010000000000001,14,1,0.03
1841,-1.0799999999999998,-1.2299999999999995,8,0,0.03
1842,5.69,5.840000000000001,11,1,0.03
1843,5.9,6.050000000000001,10,1,0.03
1844,5.76,6.15,24,1,0.03
1845,5.82,6.120000000000001,18,1,0.03
1846,5.8,6.010000000000001,20,1,0.03
1847,5.9,6.050000000000001,10,1,0.03
1848,5.83,6.040000000000001,17,1,0.03
1849,5.3100000000000005,5.5200000000000005,19,1,0.03
1850,5.85,6.0600000000000005,15,1,0.03
1851,5.82,6.120000000000001,18,1,0.03
1852,5.78,6.17,22,1,0.03
1853,5.83,6.07,17,1,0.03
1854,5.78,6.17,22,1,0.03
1855,5.63,5.78,17,1,0.03
1856,5.83,6.1000000000000005,17,1,0.03
1857,5.76,6.090000000000001,24,1,0.03
1858,5.83,6.07,17,1,0.03
1859,5.82,6.120000000000001,18,1,0.03
1860,5.82,6.120000000000001,18,1,0.03
1861,5.86,6.010000000000001,14,1,0.03
1862,5.78,6.17,22,1,0.03
1863,5.82,6.120000000000001,18,1,0.03
1864,5.86,6.010000000000001,14,1,0.03
1865,5.79,6.000000000000001,21,1,0.03
1866,5.9,6.050000000000001,10,1,0.03
1867,-2.0799999999999996,-1.8999999999999997,8,0,0.03
1868,5.9,6.050000000000001,10,1,0.03
1869,5.83,6.07,17,1,0.03
1870,5.83,6.1000000000000005,17,1,0.03
1871,5.76,6.090000000000001,24,1,0.03
1872,5.55,5.94,25,1,0.03
1873,5.83,6.1000000000000005,17,1,0.03
1874,5.86,6.010000000000001,14,1,0.03
1875,5.85,6.0600000000000005,15,1,0.03
1876,5.8,6.040000000000001,20,1,0.03
1877,5.8,6.010000000000001,20,1,0.03
1878,5.82,6.03,18,1,0.03
1879,5.78,6.17,22,1,0.03
1880,5.82,6.120000000000001,18,1,0.03
1881,5.55,5.880000000000001,25,1,0.03
1882,5.83,6.1000000000000005,17,1,0.03
1883,5.82,6.0600000000000005,18,1,0.03
1884,5.35,5.5600000000000005,15,1,0.03
1885,5.82,6.120000000000001,18,1,0.03
1886,5.8,6.040000000000001,20,1,0.03
1887,5.82,6.03,18,1,0.03
1888,5.85,6.0600000000000005,15,1,0.03
1889,5.33,5.540000000000001,17,1,0.03
1890,5.83,6.07,17,1,0.03
1891,5.86,6.010000000000001,14,1,0.03
1892,5.83,6.040000000000001,17,1,0.03
1893,5.8100000000000005,6.08,19,1,0.03
1894,5.35,5.5600000000000005,15,1,0.03
1895,5.9,6.050000000000001,10,1,0.03
1896,5.82,6.0600000000000005,18,1,0.03
1897,5.83,6.1000000000000005,17,1,0.03
1898,5.83,6.040000000000001,17,1,0.03
1899,5.35,5.5600000000000005,15,1,0.03
1900,5.62,5.83,18,1,0.03
1901,5.78,6.17,22,1,0.03
1902,5.74,6.07,26,1,0.03
1903,5.35,5.5600000000000005,15,1,0.03
1904,5.78,6.17,22,1,0.03
1905,5.82,6.120000000000001,18,1,0.03
1906,5.8,6.040000000000001,20,1,0.03
1907,5.83,6.040000000000001,17,1,0.03
1908,5.88,6.03,12,1,0.03
1909,5.82,6.0600000000000005,18,1,0.03
1910,5.9,6.050000000000001,10,1,0.03
1911,5.61,5.91,19,1,0.03
1912,5.85,6.0600000000000005,15,1,0.03
1913,5.78,6.17,22,1,0.03
1914,5.83,6.040000000000001,17,1,0.03
1915,5.53,5.86,27,1,0.03
1916,5.83,6.040000000000001,17,1,0.03
1917,5.82,6.0600000000000005,18,1,0.03
1918,5.83,6.07,17,1,0.03
1919,5.82,6.03,18,1,0.03
1920,5.78,6.17,22,1,0.03
1921,5.85,6.0600000000000005,15,1,0.03
1922,5.78,6.17,22,1,0.03
1923,5.8100000000000005,6.050000000000001,19,1,0.03
1924,5.82,6.0600000000000005,18,1,0.03
1925,5.62,5.83,18,1,0.03
1926,5.8100000000000005,6.0200000000000005,19,1,0.03
1927,5.86,6.010000000000001,14,1,0.03
1928,5.84,5.99,16,1,0.03
1929,5.76,6.090000000000001,24,1,0.03
1930,5.35,5.5600000000000005,15,1,0.03
1931,5.88,6.03,12,1,0.03
1932,5.83,6.07,17,1,0.03
1933,5.61,5.91,19,1,0.03
1934,5.86,6.010000000000001,14,1,0.03
1935,5.83,6.040000000000001,17,1,0.03
1936,5.61,5.82,19,1,0.03
1937,5.78,6.17,22,1,0.03
1938,5.78,6.17,22,1,0.03
1939,5.85,6.0600000000000005,15,1,0.03
1940,5.78,6.17,22,1,0.03
1941,5.35,5.5600000000000005,15,1,0.03
1942,5.140000000000001,5.3500000000000005,16,1,0.03
1943,5.86,6.010000000000001,14,1,0.03
1944,5.74,6.07,26,1,0.03
1945,5.07,5.460000000000001,23,1,0.03
1946,5.82,6.0600000000000005,18,1,0.03
1947,5.33,5.540000000000001,17,1,0.03
1948,5.76,6.090000000000001,24,1,0.03
1949,5.82,6.03,18,1,0.03
1950,5.9,6.050000000000001,10,1,0.03
1951,5.61,5.91,19,1,0.03
1952,5.83,6.040000000000001,17,1,0.03
1953,5.62,5.86,18,1,0.03
1954,5.74,6.07,26,1,0.03
1955,5.74,6.07,26,1,0.03
1956,5.82,6.0600000000000005,18,1,0.03
1957,5.86,6.010000000000001,14,1,0.03
1958,5.83,6.1000000000000005,17,1,0.03
1959,5.62,5.83,18,1,0.03
1960,5.78,6.17,22,1,0.03
1961,5.78,6.17,22,1,0.03
1962,5.41,5.62,19,1,0.03
1963,5.76,6.15,24,1,0.03
1964,5.8,6.040000000000001,20,1,0.03
1965,5.74,6.07,26,1,0.03
1966,5.82,6.0600000000000005,18,1,0.03
1967,5.35,5.5600000000000005,15,1,0.03
1968,5.78,6.17,22,1,0.03
1969,5.86,6.010000000000001,14,1,0.03
1970,5.83,6.1000000000000005,17,1,0.03
1971,5.9,6.050000000000001,10,1,0.03
1972,5.62,5.83,18,1,0.03
1973,5.62,5.83,18,1,0.03
1974,5.85,6.0600000000000005,15,1,0.03
1975,5.86,6.010000000000001,14,1,0.03
1976,5.85,6.0600000000000005,15,1,0.03
1977,5.82,6.0600000000000005,18,1,0.03
1978,5.82,6.0600000000000005,18,1,0.03
1979,5.76,6.090000000000001,24,1,0.03
1980,5.9,6.050000000000001,10,1,0.03
1981,5.8100000000000005,6.08,19,1,0.03
1982,5.82,6.03,18,1,0.03
1983,5.8,6.1000000000000005,20,1,0.03
1984,5.76,6.090000000000001,24,1,0.03
1985,5.86,6.010000000000001,14,1,0.03
1986,5.35,5.5600000000000005,15,1,0.03
1987,5.76,6.090000000000001,24,1,0.03
1988,5.57,5.870000000000001,23,1,0.03
1989,5.83,6.040000000000001,17,1,0.03
1990,5.83,6.1000000000000005,17,1,0.03
1991,5.86,6.010000000000001,14,1,0.03
1992,4.62,4.83,18,1,0.03
1993,5.82,6.0600000000000005,18,1,0.03
1994,5.82,6.03,18,1,0.03
1995,5.83,6.07,17,1,0.03
1996,5.83,6.040000000000001,17,1,0.03
1997,5.82,6.0600000000000005,18,1,0.03
1998,5.86,6.010000000000001,14,1,0.03
1999,5.35,5.5600000000000005,15,1,0.03
2000,5.82,6.0600000000000005,18,1,0.03
2001,5.86,6.010000000000001,14,1,0.03
2002,5.9,6.050000000000001,10,1,0.03
2003,5.85,6.0600000000000005,15,1,0.03
2004,5.35,5.5600000000000005,15,1,0.03
2005,5.8100000000000005,6.0200000000000005,19,1,0.03
2006,5.88,6.03,12,1,0.03
2007,5.82,6.03,18,1,0.03
2008,5.82,6.03,18,1,0.03
2009,5.83,6.1000000000000005,17,1,0.03
2010,5.35,5.5600000000000005,15,1,0.03
2011,5.8,6.040000000000001,20,1,0.03
2012,5.9,6.050000000000001,10,1,0.03
2013,5.83,6.040000000000001,17,1,0.03
2014,5.9,6.050000000000001,10,1,0.03
2015,5.65,5.800000000000001,15,1,0.03
2016,5.8,6.1000000000000005,20,1,0.03
2017,5.55,5.880000000000001,25,1,0.03
2018,5.82,6.03,18,1,0.03
2019,5.83,6.1000000000000005,17,1,0.03
2020,5.82,6.120000000000001,18,1,0.03
2021,5.83,6.040000000000001,17,1,0.03
2022,5.86,6.010000000000001,14,1,0.03
2023,5.9,6.050000000000001,10,1,0.03
2024,5.82,6.03,18,1,0.03
2025,5.8100000000000005,6.0200000000000005,19,1,0.03
2026,5.86,6.010000000000001,14,1,0.03
2027,5.78,6.17,22,1,0.03
2028,5.86,6.010000000000001,14,1,0.03
2029,5.82,6.120000000000001,18,1,0.03
2030,5.76,6.090000000000001,24,1,0.03
2031,5.82,6.0600000000000005,18,1,0.03
2032,5.9,6.050000000000001,10,1,0.03
2033,5.9,6.050000000000001,10,1,0.03
2034,5.83,6.1000000000000005,17,1,0.03
2035,5.82,6.03,18,1,0.03
2036,5.8,6.010000000000001,20,1,0.03
2037,5.86,6.010000000000001,14,1,0.03
2038,5.83,6.07,17,1,0.03
2039,5.85,6.0600000000000005,15,1,0.03
2040,5.74,6.07,26,1,0.03
2041,5.83,6.040000000000001,17,1,0.03
2042,5.83,6.1000000000000005,17,1,0.03
2043,5.8,6.040000000000001,20,1,0.03
2044,5.83,6.07,17,1,0.03
2045,5.76,6.090000000000001,24,1,0.03
2046,5.82,6.120000000000001,18,1,0.03
2047,5.76,6.090000000000001,24,1,0.03
2048,5.85,6.0600000000000005,15,1,0.03
2049,5.83,6.07,17,1,0.03
2050,5.83,6.040000000000001,17,1,0.03
2051,5.84,5.99,16,1,0.03
2052,5.8100000000000005,6.050000000000001,19,1,0.03
2053,5.9,6.050000000000001,10,1,0.03
2054,5.83,6.07,17,1,0.03
2055,5.86,6.010000000000001,14,1,0.03
2056,5.72,6.050000000000001,28,1,0.03
2057,5.82,6.0600000000000005,18,1,0.03
2058,5.85,6.0600000000000005,15,1,0.03
2059,5.76,6.090000000000001,24,1,0.03
2060,5.82,6.03,18,1,0.03
2061,5.82,6.0600000000000005,18,1,0.03
2062,5.82,6.03,18,1,0.03
2063,5.83,6.040000000000001,17,1,0.03
2064,5.53,5.86,27,1,0.03
2065,5.82,6.0600000000000005,18,1,0.03
2066,5.76,6.15,24,1,0.03
2067,5.82,6.0600000000000005,18,1,0.03
2068,5.83,6.1000000000000005,17,1,0.03
2069,5.78,6.17,22,1,0.03
2070,5.82,6.120000000000001,18,1,0.03
2071,5.83,6.1000000000000005,17,1,0.03
2072,5.85,6.0600000000000005,15,1,0.03
2073,5.82,6.120000000000001,18,1,0.03
2074,5.82,6.120000000000001,18,1,0.03
2075,5.85,6.0600000000000005,15,1,0.03
2076,5.82,6.0600000000000005,18,1,0.03
2077,5.83,6.040000000000001,17,1,0.03
2078,5.78,6.17,22,1,0.03
2079,5.34,5.670000000000001,26,1,0.03
2080,5.8100000000000005,6.08,19,1,0.03
2081,5.78,6.17,22,1,0.03
2082,5.82,6.03,18,1,0.03
2083,5.35,5.5600000000000005,15,1,0.03
2084,5.8100000000000005,6.0200000000000005,19,1,0.03
2085,5.28,5.670000000000001,22,1,0.03
2086,5.62,5.86,18,1,0.03
2087,5.8,6.010000000000001,20,1,0.03
2088,5.9,6.050000000000001,10,1,0.03
2089,5.76,6.15,24,1,0.03
2090,5.85,6.0600000000000005,15,1,0.03
2091,5.62,5.890000000000001,18,1,0.03
2092,5.9,6.050000000000001,10,1,0.03
2093,5.82,6.0600000000000005,18,1,0.03
2094,5.74,6.07,26,1,0.03
2095,5.8,6.010000000000001,20,1,0.03
2096,5.82,6.120000000000001,18,1,0.03
2097,5.76,6.15,24,1,0.03
2098,5.85,6.0600000000000005,15,1,0.03
2099,5.33,5.540000000000001,17,1,0.03
2100,5.86,6.010000000000001,14,1,0.03
2101,5.88,6.03,12,1,0.03
2102,5.65,5.800000000000001,15,1,0.03
2103,5.82,6.03,18,1,0.03
2104,5.86,6.010000000000001,14,1,0.03
2105,5.8100000000000005,6.050000000000001,19,1,0.03
2106,5.83,6.040000000000001,17,1,0.03
2107,5.8100000000000005,6.0200000000000005,19,1,0.03
2108,5.86,6.010000000000001,14,1,0.03
2109,5.57,5.960000000000001,23,1,0.03
2110,5.83,6.040000000000001,17,1,0.03
2111,5.83,6.07,17,1,0.03
2112,5.84,5.99,16,1,0.03
2113,5.82,6.03,18,1,0.03
2114,5.35,5.5600000000000005,15,1,0.03
2115,5.86,6.010000000000001,14,1,0.03
2116,5.55,5.880000000000001,25,1,0.03
2117,5.8,6.040000000000001,20,1,0.03
2118,5.74,6.07,26,1,0.03
2119,5.62,5.890000000000001,18,1,0.03
2120,5.85,6.0600000000000005,15,1,0.03
2121,5.86,6.010000000000001,14,1,0.03
2122,5.35,5.5600000000000005,15,1,0.03
2123,5.83,6.040000000000001,17,1,0.03
2124,5.35,5.5600000000000005,15,1,0.03
2125,5.76,6.15,24,1,0.03
2126,5.69,5.840000000000001,11,1,0.03
2127,5.35,5.5600000000000005,15,1,0.03
2128,5.85,6.0600000000000005,15,1,0.03
2129,5.76,6.090000000000001,24,1,0.03
2130,5.36,5.75,24,1,0.03
2131,5.82,6.0600000000000005,18,1,0.03
2132,5.82,6.0600000000000005,18,1,0.03
2133,5.82,6.120000000000001,18,1,0.03
2134,5.85,6.0600000000000005,15,1,0.03
2135,5.84,5.99,16,1,0.03
2136,5.85,6.0600000000000005,15,1,0.03
2137,5.85,6.0600000000000005,15,1,0.03
2138,5.6,5.8100000000000005,20,1,0.03
2139,5.8100000000000005,6.0200000000000005,19,1,0.03
2140,5.8,6.1000000000000005,20,1,0.03
2141,5.76,6.090000000000001,24,1,0.03
2142,5.83,6.1000000000000005,17,1,0.03
2143,5.83,6.040000000000001,17,1,0.03
2144,5.33,5.540000000000001,17,1,0.03
2145,5.85,6.0600000000000005,15,1,0.03
2146,5.86,6.010000000000001,14,1,0.03
2147,5.82,6.03,18,1,0.03
2148,5.82,6.03,18,1,0.03
2149,5.88,6.03,12,1,0.03
2150,5.61,5.8500000000000005,19,1,0.03
2151,5.76,6.15,24,1,0.03
2152,5.82,6.03,18,1,0.03
2153,5.82,6.0600000000000005,18,1,0.03
2154,5.69,5.840000000000001,11,1,0.03
2155,5.62,5.890000000000001,18,1,0.03
2156,5.82,6.0600000000000005,18,1,0.03
2157,5.8,6.010000000000001,20,1,0.03
2158,5.83,6.1000000000000005,17,1,0.03
2159,5.83,6.040000000000001,17,1,0.03
2160,5.88,6.03,12,1,0.03
2161,5.83,6.040000000000001,17,1,0.03
2162,5.3100000000000005,5.5200000000000005,19,1,0.03
2163,5.82,6.0600000000000005,18,1,0.03
2164,5.85,6.0600000000000005,15,1,0.03
2165,5.83,6.07,17,1,0.03
2166,5.59,5.800000000000001,21,1,0.03
2167,5.74,6.07,26,1,0.03
2168,5.83,6.07,17,1,0.03
2169,5.86,6.010000000000001,14,1,0.03
2170,5.83,6.040000000000001,17,1,0.03
2171,5.88,6.03,12,1,0.03
2172,5.9,6.050000000000001,10,1,0.03
2173,5.65,5.800000000000001,15,1,0.03
2174,5.65,5.800000000000001,15,1,0.03
2175,5.61,5.91,19,1,0.03
2176,5.84,5.99,16,1,0.03
2177,5.83,6.07,17,1,0.03
2178,5.83,6.1000000000000005,17,1,0.03
2179,5.83,6.07,17,1,0.03
2180,5.83,6.040000000000001,17,1,0.03
2181,5.83,6.1000000000000005,17,1,0.03
2182,5.9,6.050000000000001,10,1,0.03
2183,5.83,6.07,17,1,0.03
2184,5.8100000000000005,6.050000000000001,19,1,0.03
2185,5.79,6.03,21,1,0.03
2186,5.9,6.050000000000001,10,1,0.03
2187,5.83,6.07,17,1,0.03
2188,5.35,5.5600000000000005,15,1,0.03
2189,5.83,6.1000000000000005,17,1,0.03
2190,5.86,6.010000000000001,14,1,0.03
2191,5.9,6.050000000000001,10,1,0.03
2192,5.8100000000000005,6.0200000000000005,19,1,0.03
2193,5.55,5.880000000000001,25,1,0.03
2194,5.86,6.010000000000001,14,1,0.03
2195,5.86,6.010000000000001,14,1,0.03
2196,5.82,6.0600000000000005,18,1,0.03
2197,5.83,6.07,17,1,0.03
2198,5.82,6.120000000000001,18,1,0.03
2199,-1.6099999999999999,-1.5199999999999996,11,0,0.03
2200,5.83,6.1000000000000005,17,1,0.03
2201,5.83,6.07,17,1,0.03
2202,5.74,6.130000000000001,26,1,0.03
2203,5.83,6.040000000000001,17,1,0.03
2204,5.83,6.040000000000001,17,1,0.03
2205,5.76,6.15,24,1,0.03
2206,5.8,6.010000000000001,20,1,0.03
2207,5.140000000000001,5.3500000000000005,16,1,0.03
2208,5.82,6.0600000000000005,18,1,0.03
2209,5.7,6.03,30,1,0.03
2210,4.83,5.040000000000001,17,1,0.03
2211,5.86,6.010000000000001,14,1,0.03
2212,5.82,6.0600000000000005,18,1,0.03
2213,5.8100000000000005,6.050000000000001,19,1,0.03
2214,5.76,6.090000000000001,24,1,0.03
2215,5.35,5.5600000000000005,15,1,0.03
2216,5.82,6.120000000000001,18,1,0.03
2217,5.85,6.0600000000000005,15,1,0.03
2218,5.82,6.120000000000001,18,1,0.03
2219,5.82,6.03,18,1,0.03
2220,5.88,6.03,12,1,0.03
2221,5.35,5.5600000000000005,15,1,0.03
2222,5.9,6.050000000000001,10,1,0.03
2223,5.82,6.03,18,1,0.03
2224,5.85,6.0600000000000005,15,1,0.03
2225,5.82,6.120000000000001,18,1,0.03
2226,5.59,5.890000000000001,21,1,0.03
2227,5.74,6.07,26,1,0.03
2228,5.35,5.5600000000000005,15,1,0.03
2229,5.9,6.050000000000001,10,1,0.03
2230,5.82,6.0600000000000005,18,1,0.03
2231,5.35,5.5600000000000005,15,1,0.03
2232,5.82,6.0600000000000005,18,1,0.03
2233,5.85,6.0600000000000005,15,1,0.03
2234,5.9,6.050000000000001,10,1,0.03
2235,5.83,6.07,17,1,0.03
2236,5.35,5.5600000000000005,15,1,0.03
2237,5.76,6.090000000000001,24,1,0.03
2238,5.76,6.090000000000001,24,1,0.03
2239,5.82,6.120000000000001,18,1,0.03
2240,5.82,6.0600000000000005,18,1,0.03
2241,5.76,6.090000000000001,24,1,0.03
2242,5.35,5.5600000000000005,15,1,0.03
2243,5.76,6.15,24,1,0.03
2244,5.55,5.880000000000001,25,1,0.03
2245,5.640000000000001,5.8500000000000005,16,1,0.03
2246,5.35,5.5600000000000005,15,1,0.03
2247,5.82,6.0600000000000005,18,1,0.03
2248,5.82,6.120000000000001,18,1,0.03
2249,5.85,6.0600000000000005,15,1,0.03
2250,5.82,6.0600000000000005,18,1,0.03
2251,5.86,6.010000000000001,14,1,0.03
2252,5.78,6.17,22,1,0.03
2253,5.8,6.010000000000001,20,1,0.03
2254,5.78,6.17,22,1,0.03
2255,5.85,6.0600000000000005,15,1,0.03
2256,5.61,5.82,19,1,0.03
2257,5.74,6.07,26,1,0.03
2258,5.85,6.0600000000000005,15,1,0.03
2259,5.84,5.99,16,1,0.03
2260,5.82,6.120000000000001,18,1,0.03
2261,5.78,6.0200000000000005,22,1,0.03
2262,5.79,6.000000000000001,21,1,0.03
2263,5.8,6.040000000000001,20,1,0.03
2264,-1.63,-1.5399999999999996,13,0,0.03
2265,5.86,6.010000000000001,14,1,0.03
2266,5.83,6.07,17,1,0.03
2267,5.35,5.5600000000000005,15,1,0.03
2268,5.35,5.5600000000000005,15,1,0.03
2269,5.82,6.0600000000000005,18,1,0.03
2270,5.82,6.03,18,1,0.03
2271,5.65,5.800000000000001,15,1,0.03
2272,-2.57,-2.42,7,0,0.03
2273,5.84,5.99,16,1,0.03
2274,5.83,6.1000000000000005,17,1,0.03
2275,5.83,6.07,17,1,0.03
2276,5.82,6.120000000000001,18,1,0.03
2277,5.35,5.5600000000000005,15,1,0.03
2278,5.83,6.1000000000000005,17,1,0.03
2279,5.8100000000000005,6.0200000000000005,19,1,0.03
2280,5.35,5.5600000000000005,15,1,0.03
2281,5.82,6.120000000000001,18,1,0.03
2282,5.61,5.82,19,1,0.03
2283,5.83,6.1000000000000005,17,1,0.03
2284,5.74,6.07,26,1,0.03
2285,5.83,6.040000000000001,17,1,0.03
2286,5.82,6.03,18,1,0.03
2287,5.82,6.0600000000000005,18,1,0.03
2288,5.35,5.5600000000000005,15,1,0.03
2289,5.9,6.050000000000001,10,1,0.03
2290,5.640000000000001,5.8500000000000005,16,1,0.03
2291,5.8100000000000005,6.050000000000001,19,1,0.03
2292,5.82,6.03,18,1,0.03
2293,5.83,6.1000000000000005,17,1,0.03
2294,5.83,6.040000000000001,17,1,0.03
2295,5.82,6.0600000000000005,18,1,0.03
2296,-2.76,-2.7299999999999995,6,0,0.03
2297,5.85,6.0600000000000005,15,1,0.03
2298,5.9,6.050000000000001,10,1,0.03
2299,5.86,6.010000000000001,14,1,0.03
2300,5.9,6.050000000000001,10,1,0.03
2301,5.8100000000000005,6.050000000000001,19,1,0.03
2302,5.83,6.1000000000000005,17,1,0.03
2303,5.74,6.07,26,1,0.03
2304,5.35,5.5600000000000005,15,1,0.03
2305,5.35,5.5600000000000005,15,1,0.03
2306,5.76,6.090000000000001,24,1,0.03
2307,5.76,6.090000000000001,24,1,0.03
2308,5.83,6.07,17,1,0.03
